id,trx_dt,cust_id,prd_id,qty,total_price
4463,2022-11-04,100,5,2,6200
4464,2022-11-05,20,29,4,11200
4465,2022-11-02,49,16,2,18200
4466,2022-11-02,96,35,5,92500
4467,2022-11-05,71,18,5,43500
4468,2022-11-01,21,22,8,24000
4469,2022-11-03,61,30,7,137200
4470,2022-11-02,92,5,6,18600
4471,2022-11-02,11,9,3,33300
4472,2022-11-02,77,20,6,117000
4473,2022-11-01,18,4,1,3100
4474,2022-11-04,9,12,7,79800
4475,2022-11-04,63,31,3,26700
4476,2022-11-03,69,29,3,8400
4477,2022-11-05,34,5,10,31000
4478,2022-11-02,89,33,3,88500
4479,2022-11-05,58,26,9,52200
4480,2022-11-03,79,2,6,18600
4481,2022-11-01,8,28,7,40600
4482,2022-11-05,79,8,8,24800
4483,2022-11-05,56,26,9,52200
4484,2022-11-01,35,35,4,74000
4485,2022-11-05,28,20,5,97500
4486,2022-11-05,15,17,7,16800
4487,2022-11-02,65,11,8,92800
4488,2022-11-03,25,1,8,24800
4489,2022-11-03,57,19,4,121200
4490,2022-11-04,89,20,3,58500
4491,2022-11-03,48,19,9,272700
4492,2022-11-01,53,24,5,23000
4493,2022-11-02,19,1,8,24800
4494,2022-11-01,54,18,10,87000
4495,2022-11-04,54,22,9,27000
4496,2022-11-05,11,5,5,15500
4497,2022-11-02,23,17,9,21600
4498,2022-11-03,29,22,1,3000
4499,2022-11-02,17,1,1,3100
4500,2022-11-02,94,23,4,42000
4501,2022-11-03,2,23,6,63000
4502,2022-11-02,21,31,4,35600
4503,2022-11-01,77,25,2,9200
4504,2022-11-03,51,3,7,21700
4505,2022-11-05,32,14,6,68400
4506,2022-11-03,73,3,9,27900
4507,2022-11-05,91,19,2,60600
4508,2022-11-01,2,1,9,27900
4509,2022-11-05,82,18,5,43500
4510,2022-11-02,70,23,1,10500
4511,2022-11-05,8,8,9,27900
4512,2022-11-05,42,26,6,34800
4513,2022-11-02,99,23,8,84000
4514,2022-11-04,98,20,8,156000
4515,2022-11-01,95,5,1,3100
4516,2022-11-05,97,18,1,8700
4517,2022-11-04,72,26,3,17400
4518,2022-11-01,55,21,7,21000
4519,2022-11-03,86,22,8,24000
4520,2022-11-05,53,22,3,9000
4521,2022-11-05,25,30,10,196000
4522,2022-11-05,92,4,9,27900
4523,2022-11-02,11,29,6,16800
4524,2022-11-04,90,2,6,18600
4525,2022-11-05,64,10,2,23000
4526,2022-11-04,74,8,9,27900
4527,2022-11-04,60,17,9,21600
4528,2022-11-05,89,19,6,181800
4529,2022-11-01,68,2,3,9300
4530,2022-11-02,96,11,1,11600
4531,2022-11-03,76,27,7,40600
4532,2022-11-04,40,8,7,21700
4533,2022-11-03,34,15,4,34400
4534,2022-11-04,2,1,6,18600
4535,2022-11-04,50,14,7,79800
4536,2022-11-03,11,20,1,19500
4537,2022-11-04,41,17,1,2400
4538,2022-11-03,46,16,4,36400
4539,2022-11-02,97,1,6,18600
4540,2022-11-04,98,34,3,109800
4541,2022-11-02,38,29,9,25200
4542,2022-11-03,55,8,2,6200
4543,2022-11-05,54,2,7,21700
4544,2022-11-03,82,1,9,27900
4545,2022-11-03,76,33,5,147500
4546,2022-11-03,98,19,3,90900
4547,2022-11-04,94,4,8,24800
4548,2022-11-05,11,8,5,15500
4549,2022-11-01,7,30,5,98000
4550,2022-11-01,27,2,10,31000
4551,2022-11-02,75,20,1,19500
4552,2022-11-02,41,8,2,6200
4553,2022-11-03,17,32,7,155400
4554,2022-11-02,58,32,1,22200
4555,2022-11-02,4,1,4,12400
4556,2022-11-02,1,7,7,21700
4557,2022-11-05,10,20,7,136500
4558,2022-11-03,90,33,1,29500
4559,2022-11-03,87,12,8,91200
4560,2022-11-04,14,17,10,24000
4561,2022-11-03,28,21,4,12000
4562,2022-11-05,80,27,4,23200
4563,2022-11-05,83,18,1,8700
4564,2022-11-04,41,9,8,88800
4565,2022-11-03,2,19,5,151500
4566,2022-11-05,79,13,1,11400
4567,2022-11-04,81,4,5,15500
4568,2022-11-02,28,13,5,57000
4569,2022-11-01,33,9,7,77700
4570,2022-11-02,8,3,9,27900
4571,2022-11-01,52,1,5,15500
4572,2022-11-04,62,3,10,31000
4573,2022-11-01,67,26,8,46400
4574,2022-11-03,86,24,6,27600
4575,2022-11-05,2,1,3,9300
4576,2022-11-05,90,3,10,31000
4577,2022-11-02,21,5,2,6200
4578,2022-11-04,89,29,8,22400
4579,2022-11-04,29,3,7,21700
4580,2022-11-04,57,18,10,87000
4581,2022-11-05,35,6,7,21700
4582,2022-11-05,90,17,1,2400
4583,2022-11-03,24,2,8,24800
4584,2022-11-05,74,1,1,3100
4585,2022-11-01,74,34,8,292800
4586,2022-11-03,13,20,1,19500
4587,2022-11-03,37,5,10,31000
4588,2022-11-03,20,10,7,80500
4589,2022-11-04,88,2,6,18600
4590,2022-11-03,47,2,7,21700
4591,2022-11-05,43,2,8,24800
4592,2022-11-03,44,25,9,41400
4593,2022-11-04,58,9,6,66600
4594,2022-11-03,4,9,5,55500
4595,2022-11-04,32,6,4,12400
4596,2022-11-01,31,14,6,68400
4597,2022-11-04,92,19,8,242400
4598,2022-11-03,23,15,5,43000
4599,2022-11-05,22,21,2,6000
4600,2022-11-03,82,9,2,22200
4601,2022-11-05,74,22,7,21000
4602,2022-11-03,83,34,10,366000
4603,2022-11-01,80,17,7,16800
4604,2022-11-01,78,24,6,27600
4605,2022-11-03,63,13,5,57000
4606,2022-11-04,58,21,9,27000
4607,2022-11-01,74,17,10,24000
4608,2022-11-04,26,7,10,31000
4609,2022-11-05,19,26,1,5800
4610,2022-11-03,59,19,5,151500
4611,2022-11-05,21,14,3,34200
4612,2022-11-03,33,20,1,19500
4613,2022-11-01,67,21,7,21000
4614,2022-11-03,59,30,2,39200
4615,2022-11-02,36,25,8,36800
4616,2022-11-04,25,34,1,36600
4617,2022-11-03,25,31,1,8900
4618,2022-11-04,81,27,10,58000
4619,2022-11-04,91,27,1,5800
4620,2022-11-01,98,31,6,53400
4621,2022-11-01,7,20,4,78000
4622,2022-11-05,14,16,1,9100
4623,2022-11-02,39,2,5,15500
4624,2022-11-05,1,15,5,43000
4625,2022-11-03,4,34,5,183000
4626,2022-11-04,29,34,1,36600
4627,2022-11-02,31,34,5,183000
4628,2022-11-04,79,24,9,41400
4629,2022-11-02,84,24,9,41400
4630,2022-11-05,29,2,4,12400
4631,2022-11-05,81,30,4,78400
4632,2022-11-04,24,25,10,46000
4633,2022-11-03,17,7,10,31000
4634,2022-11-01,82,17,3,7200
4635,2022-11-05,18,14,9,102600
4636,2022-11-05,81,3,8,24800
4637,2022-11-02,91,13,7,79800
4638,2022-11-02,14,31,2,17800
4639,2022-11-05,33,17,10,24000
4640,2022-11-05,6,28,7,40600
4641,2022-11-04,50,31,2,17800
4642,2022-11-01,37,17,6,14400
4643,2022-11-01,32,16,3,27300
4644,2022-11-03,75,27,7,40600
4645,2022-11-01,76,22,6,18000
4646,2022-11-05,40,8,2,6200
4647,2022-11-01,51,26,6,34800
4648,2022-11-01,30,14,7,79800
4649,2022-11-04,34,4,7,21700
4650,2022-11-03,59,7,4,12400
4651,2022-11-03,59,28,2,11600
4652,2022-11-04,48,20,1,19500
4653,2022-11-03,42,13,8,91200
4654,2022-11-03,92,15,8,68800
4655,2022-11-03,44,31,7,62300
4656,2022-11-04,70,34,4,146400
4657,2022-11-03,79,34,5,183000
4658,2022-11-02,51,5,9,27900
4659,2022-11-05,58,5,4,12400
4660,2022-11-02,95,26,2,11600
4661,2022-11-03,89,27,3,17400
4662,2022-11-05,8,4,8,24800
4663,2022-11-01,22,20,5,97500
4664,2022-11-04,99,17,5,12000
4665,2022-11-01,26,11,4,46400
4666,2022-11-02,5,32,3,66600
4667,2022-11-05,97,22,8,24000
4668,2022-11-03,27,34,10,366000
4669,2022-11-04,58,18,1,8700
4670,2022-11-03,94,9,3,33300
4671,2022-11-02,28,13,4,45600
4672,2022-11-01,54,14,6,68400
4673,2022-11-01,78,11,7,81200
4674,2022-11-01,23,22,8,24000
4675,2022-11-03,76,12,6,68400
4676,2022-11-01,24,26,9,52200
4677,2022-11-02,99,16,1,9100
4678,2022-11-05,58,26,10,58000
4679,2022-11-05,81,29,4,11200
4680,2022-11-03,64,9,5,55500
4681,2022-11-05,36,14,7,79800
4682,2022-11-05,48,3,3,9300
4683,2022-11-04,7,18,10,87000
4684,2022-11-03,39,31,1,8900
4685,2022-11-04,21,12,3,34200
4686,2022-11-02,33,4,7,21700
4687,2022-11-03,100,9,7,77700
4688,2022-11-04,90,8,4,12400
4689,2022-11-04,35,4,7,21700
4690,2022-11-04,93,15,9,77400
4691,2022-11-01,47,17,10,24000
4692,2022-11-05,72,22,5,15000
4693,2022-11-05,68,6,1,3100
4694,2022-11-04,97,35,4,74000
4695,2022-11-01,86,19,10,303000
4696,2022-11-02,31,20,10,195000
4697,2022-11-01,14,1,3,9300
4698,2022-11-05,42,1,1,3100
4699,2022-11-01,70,9,5,55500
4700,2022-11-01,4,6,6,18600
4701,2022-11-02,30,9,7,77700
4702,2022-11-05,76,10,6,69000
4703,2022-11-01,83,8,7,21700
4704,2022-11-03,97,18,6,52200
4705,2022-11-04,60,8,3,9300
4706,2022-11-03,1,30,2,39200
4707,2022-11-04,13,29,9,25200
4708,2022-11-04,35,30,1,19600
4709,2022-11-04,70,22,5,15000
4710,2022-11-02,14,31,5,44500
4711,2022-11-01,20,16,1,9100
4712,2022-11-02,90,31,2,17800
4713,2022-11-02,85,34,2,73200
4714,2022-11-05,55,23,2,21000
4715,2022-11-02,77,2,10,31000
4716,2022-11-01,58,2,8,24800
4717,2022-11-05,62,6,5,15500
4718,2022-11-02,8,25,1,4600
4719,2022-11-05,47,11,6,69600
4720,2022-11-01,5,34,2,73200
4721,2022-11-02,96,31,7,62300
4722,2022-11-02,51,34,2,73200
4723,2022-11-05,41,10,5,57500
4724,2022-11-02,72,28,7,40600
4725,2022-11-02,66,9,2,22200
4726,2022-11-05,44,5,2,6200
4727,2022-11-04,18,30,3,58800
4728,2022-11-02,87,18,7,60900
4729,2022-11-01,49,29,9,25200
4730,2022-11-04,78,20,9,175500
4731,2022-11-01,27,26,10,58000
4732,2022-11-03,56,30,4,78400
4733,2022-11-01,78,1,4,12400
4734,2022-11-02,61,2,4,12400
4735,2022-11-03,86,31,6,53400
4736,2022-11-05,40,3,3,9300
4737,2022-11-03,33,2,3,9300
4738,2022-11-03,69,11,5,58000
4739,2022-11-04,25,28,2,11600
4740,2022-11-03,42,33,9,265500
4741,2022-11-02,51,28,8,46400
4742,2022-11-03,77,3,3,9300
4743,2022-11-03,22,10,9,103500
4744,2022-11-04,16,1,10,31000
4745,2022-11-04,30,33,10,295000
4746,2022-11-05,48,20,7,136500
4747,2022-11-02,51,25,2,9200
4748,2022-11-05,55,28,10,58000
4749,2022-11-02,73,4,5,15500
4750,2022-11-01,37,7,1,3100
4751,2022-11-05,1,26,8,46400
4752,2022-11-03,53,31,8,71200
4753,2022-11-03,47,6,6,18600
4754,2022-11-03,87,29,4,11200
4755,2022-11-03,81,27,10,58000
4756,2022-11-04,21,16,10,91000
4757,2022-11-01,32,23,8,84000
4758,2022-11-02,69,14,8,91200
4759,2022-11-01,65,30,7,137200
4760,2022-11-02,80,7,9,27900
4761,2022-11-04,40,16,9,81900
4762,2022-11-03,81,8,8,24800
4763,2022-11-01,100,34,5,183000
4764,2022-11-02,29,2,10,31000
4765,2022-11-05,74,24,6,27600
4766,2022-11-02,96,32,2,44400
4767,2022-11-04,35,24,9,41400
4768,2022-11-03,58,33,8,236000
4769,2022-11-04,30,20,10,195000
4770,2022-11-02,36,2,8,24800
4771,2022-11-03,75,25,2,9200
4772,2022-11-01,83,4,9,27900
4773,2022-11-03,41,31,7,62300
4774,2022-11-01,66,6,1,3100
4775,2022-11-05,97,25,3,13800
4776,2022-11-02,84,25,8,36800
4777,2022-11-01,98,33,9,265500
4778,2022-11-05,2,29,5,14000
4779,2022-11-04,56,11,4,46400
4780,2022-11-02,83,21,3,9000
4781,2022-11-02,35,30,5,98000
4782,2022-11-04,84,35,7,129500
4783,2022-11-03,20,25,4,18400
4784,2022-11-03,59,20,5,97500
4785,2022-11-05,32,3,2,6200
4786,2022-11-05,17,32,7,155400
4787,2022-11-05,10,24,1,4600
4788,2022-11-02,15,35,9,166500
4789,2022-11-05,56,5,9,27900
4790,2022-11-03,94,26,1,5800
4791,2022-11-01,51,31,9,80100
4792,2022-11-02,88,20,4,78000
4793,2022-11-03,9,33,9,265500
4794,2022-11-05,65,27,8,46400
4795,2022-11-04,58,16,1,9100
4796,2022-11-02,87,35,5,92500
4797,2022-11-05,97,13,1,11400
4798,2022-11-02,21,16,3,27300
4799,2022-11-04,88,22,10,30000
4800,2022-11-02,60,31,4,35600
4801,2022-11-02,34,34,6,219600
4802,2022-11-04,28,4,10,31000
4803,2022-11-03,90,11,8,92800
4804,2022-11-03,42,6,3,9300
4805,2022-11-04,17,25,9,41400
4806,2022-11-03,99,28,5,29000
4807,2022-11-04,36,29,10,28000
4808,2022-11-03,7,19,3,90900
4809,2022-11-05,87,29,4,11200
4810,2022-11-04,60,1,5,15500
4811,2022-11-04,18,13,1,11400
4812,2022-11-05,96,26,6,34800
4813,2022-11-01,62,1,1,3100
4814,2022-11-01,32,23,3,31500
4815,2022-11-02,42,26,3,17400
4816,2022-11-04,77,28,10,58000
4817,2022-11-05,79,18,1,8700
4818,2022-11-03,37,2,1,3100
4819,2022-11-02,4,33,4,118000
4820,2022-11-05,35,2,5,15500
4821,2022-11-01,55,35,2,37000
4822,2022-11-04,44,11,6,69600
4823,2022-11-05,85,16,3,27300
4824,2022-11-01,90,11,9,104400
4825,2022-11-04,38,2,1,3100
4826,2022-11-04,99,20,1,19500
4827,2022-11-03,59,22,3,9000
4828,2022-11-01,16,35,3,55500
4829,2022-11-04,46,13,8,91200
4830,2022-11-04,67,2,6,18600
4831,2022-11-04,56,17,3,7200
4832,2022-11-05,56,2,6,18600
4833,2022-11-04,88,17,7,16800
4834,2022-11-05,40,33,4,118000
4835,2022-11-04,4,31,1,8900
4836,2022-11-01,10,27,10,58000
4837,2022-11-05,3,32,6,133200
4838,2022-11-04,61,34,9,329400
4839,2022-11-03,57,3,2,6200
4840,2022-11-05,5,23,2,21000
4841,2022-11-01,12,10,10,115000
4842,2022-11-04,75,3,3,9300
4843,2022-11-03,75,9,1,11100
4844,2022-11-02,5,4,4,12400
4845,2022-11-05,30,2,3,9300
4846,2022-11-05,51,16,10,91000
4847,2022-11-02,49,4,3,9300
4848,2022-11-02,12,23,6,63000
4849,2022-11-03,65,4,9,27900
4850,2022-11-03,99,25,5,23000
4851,2022-11-05,22,19,7,212100
4852,2022-11-04,40,25,3,13800
4853,2022-11-02,60,15,3,25800
4854,2022-11-05,6,10,6,69000
4855,2022-11-05,55,28,8,46400
4856,2022-11-04,13,32,5,111000
4857,2022-11-02,40,28,10,58000
4858,2022-11-04,78,12,10,114000
4859,2022-11-03,1,29,6,16800
4860,2022-11-02,22,14,5,57000
4861,2022-11-01,17,34,6,219600
4862,2022-11-04,89,27,3,17400
4863,2022-11-02,88,6,4,12400
4864,2022-11-04,71,11,1,11600
4865,2022-11-02,95,29,5,14000
4866,2022-11-01,12,10,2,23000
4867,2022-11-03,90,7,3,9300
4868,2022-11-05,77,21,6,18000
4869,2022-11-04,7,2,8,24800
4870,2022-11-03,37,35,1,18500
4871,2022-11-01,93,9,3,33300
4872,2022-11-01,51,28,5,29000
4873,2022-11-04,12,15,6,51600
4874,2022-11-05,41,30,7,137200
4875,2022-11-05,39,19,8,242400
4876,2022-11-01,17,18,7,60900
4877,2022-11-03,69,24,5,23000
4878,2022-11-02,87,32,9,199800
4879,2022-11-04,26,22,10,30000
4880,2022-11-01,82,13,1,11400
4881,2022-11-04,40,35,7,129500
4882,2022-11-03,52,32,6,133200
4883,2022-11-05,53,5,8,24800
4884,2022-11-05,93,3,10,31000
4885,2022-11-05,99,35,9,166500
4886,2022-11-03,37,27,10,58000
4887,2022-11-02,49,27,1,5800
4888,2022-11-05,22,27,10,58000
4889,2022-11-04,5,11,2,23200
4890,2022-11-01,53,22,7,21000
4891,2022-11-01,37,27,3,17400
4892,2022-11-03,76,17,9,21600
4893,2022-11-05,37,26,6,34800
4894,2022-11-04,36,21,5,15000
4895,2022-11-02,99,15,2,17200
4896,2022-11-04,92,14,6,68400
4897,2022-11-04,6,35,3,55500
4898,2022-11-02,38,22,2,6000
4899,2022-11-03,15,24,5,23000
4900,2022-11-01,32,11,4,46400
4901,2022-11-03,88,23,7,73500
4902,2022-11-01,71,9,5,55500
4903,2022-11-05,14,12,10,114000
4904,2022-11-01,18,14,7,79800
4905,2022-11-01,92,13,1,11400
4906,2022-11-01,94,13,8,91200
4907,2022-11-04,22,17,4,9600
4908,2022-11-02,100,26,2,11600
4909,2022-11-04,88,9,1,11100
4910,2022-11-04,52,16,6,54600
4911,2022-11-04,66,13,1,11400
4912,2022-11-03,25,33,3,88500
4913,2022-11-03,92,34,9,329400
4914,2022-11-01,9,11,7,81200
4915,2022-11-01,45,35,2,37000
4916,2022-11-04,51,18,3,26100
4917,2022-11-05,71,14,10,114000
4918,2022-11-02,30,16,5,45500
4919,2022-11-01,36,8,9,27900
4920,2022-11-03,91,11,6,69600
4921,2022-11-05,93,12,6,68400
4922,2022-11-02,6,33,3,88500
4923,2022-11-05,2,30,8,156800
4924,2022-11-04,95,13,3,34200
4925,2022-11-05,40,16,6,54600
4926,2022-11-01,7,19,9,272700
4927,2022-11-04,12,33,9,265500
4928,2022-11-05,83,23,5,52500
4929,2022-11-03,76,31,5,44500
4930,2022-11-01,97,22,4,12000
4931,2022-11-05,13,29,4,11200
4932,2022-11-05,88,4,3,9300
4933,2022-11-05,89,11,2,23200
4934,2022-11-05,40,34,7,256200
4935,2022-11-01,19,32,9,199800
4936,2022-11-05,55,31,2,17800
4937,2022-11-05,62,16,4,36400
4938,2022-11-01,30,20,4,78000
4939,2022-11-05,71,12,1,11400
4940,2022-11-04,6,22,4,12000
4941,2022-11-03,53,27,3,17400
4942,2022-11-04,73,34,10,366000
4943,2022-11-02,85,27,4,23200
4944,2022-11-05,17,22,9,27000
4945,2022-11-01,55,7,8,24800
4946,2022-11-04,3,6,10,31000
4947,2022-11-04,69,12,6,68400
4948,2022-11-04,1,6,4,12400
4949,2022-11-05,59,4,6,18600
4950,2022-11-02,34,25,7,32200
4951,2022-11-04,50,18,2,17400
4952,2022-11-04,70,17,4,9600
4953,2022-11-04,21,16,3,27300
4954,2022-11-01,38,27,2,11600
4955,2022-11-05,74,13,7,79800
4956,2022-11-04,98,30,2,39200
4957,2022-11-02,50,24,3,13800
4958,2022-11-01,46,5,5,15500
4959,2022-11-03,79,24,1,4600
4960,2022-11-04,28,14,8,91200
4961,2022-11-01,100,31,5,44500
4962,2022-11-02,7,20,4,78000
4963,2022-11-03,60,24,2,9200
4964,2022-11-04,40,24,10,46000
4965,2022-11-04,56,27,4,23200
4966,2022-11-05,12,32,10,222000
4967,2022-11-05,92,11,6,69600
4968,2022-11-05,50,4,6,18600
4969,2022-11-02,36,22,1,3000
4970,2022-11-05,23,5,6,18600
4971,2022-11-05,65,27,10,58000
4972,2022-11-05,41,16,3,27300
4973,2022-11-02,55,25,3,13800
4974,2022-11-05,33,18,4,34800
4975,2022-11-04,16,16,5,45500
4976,2022-11-01,29,7,10,31000
4977,2022-11-05,18,30,8,156800
4978,2022-11-05,33,4,4,12400
4979,2022-11-01,36,21,2,6000
4980,2022-11-02,50,23,5,52500
4981,2022-11-04,79,21,6,18000
4982,2022-11-04,46,3,10,31000
4983,2022-11-02,71,33,6,177000
4984,2022-11-02,24,29,10,28000
4985,2022-11-04,8,10,7,80500
4986,2022-11-03,12,12,2,22800
4987,2022-11-01,51,17,1,2400
4988,2022-11-03,18,4,6,18600
4989,2022-11-04,38,11,6,69600
4990,2022-11-04,97,20,8,156000
4991,2022-11-04,12,24,4,18400
4992,2022-11-03,27,35,3,55500
4993,2022-11-01,58,25,5,23000
4994,2022-11-01,63,14,3,34200
4995,2022-11-04,35,15,5,43000
4996,2022-11-03,4,19,3,90900
4997,2022-11-05,58,26,1,5800
4998,2022-11-01,28,3,7,21700
4999,2022-11-03,64,3,3,9300
5000,2022-11-03,87,12,7,79800
